0.051793 0.00028757 4.531e-06
0.054383 0.00025548 3.8042e-06
0.057102 0.00022847 3.2455e-06
0.059957 0.00019658 2.7286e-06
0.062955 0.00018191 2.4276e-06
0.066103 0.00016116 2.0915e-06
0.069408 0.00013862 1.8422e-06
0.072878 0.00012678 1.6608e-06
0.076522 0.0001083 1.4405e-06
0.080348 9.0971e-05 1.2748e-06
0.084365 7.9257e-05 1.1286e-06
0.088584 7.0473e-05 1.0014e-06
0.093013 5.7538e-05 8.6125e-07
0.097664 5.0702e-05 7.7416e-07
0.10255 4.3675e-05 6.905e-07
0.10767 3.766e-05 6.194e-07
0.11306 3.0401e-05 5.4457e-07
0.11871 2.5851e-05 4.9624e-07
0.12465 2.2255e-05 4.4405e-07
0.13088 1.7539e-05 3.9135e-07
0.13742 1.5091e-05 3.7639e-07
0.14429 1.3031e-05 3.5717e-07
0.15151 1.0098e-05 3.2848e-07
0.15908 8.6501e-06 3.2358e-07
0.16704 6.3784e-06 3.0356e-07
0.17539 4.9608e-06 2.8426e-07
0.18416 3.8611e-06 2.6284e-07
0.19337 3.1675e-06 2.5359e-07
0.20304 2.8389e-06 5.244e-07
0.21319 2.2599e-06 4.669e-07
0.22385 2.0117e-06 4.509e-07
0.23504 1.6931e-06 4.934e-07
0.24679 1.5752e-06 3.212e-07
0.25913 1.1648e-06 1.717e-07
0.27209 1.2812e-06 3.476e-07
0.28569 1.6155e-06 7.2017e-07
0.29998 8.5324e-07 4.5486e-07
0.31497 1.4267e-06 3.682e-07
0.33072 1.4027e-06 4.5401e-07
0.34726 1.3553e-06 2.324e-07
0.36462 1.1188e-06 4.878e-07
0.38285 1.2806e-06 4.188e-07
0.402 1.3729e-06 4.0215e-07
0.4221 1.5888e-06 5.801e-07
0.4432 1.4595e-06 3.273e-07
0.46536 1.3708e-06 4.3291e-07
0.48863 1.6579e-06 5.011e-07
0.51306 1.3384e-06 3.066e-07
0.53871 1.4493e-06 4.05e-07
0.56565 1.2554e-06 3.5866e-07
0.58877 1.552e-06 7.6511e-07
