0.051793 0.00021129 3.8774e-06
0.054383 0.00016863 3.0933e-06
0.057102 0.00014303 2.5669e-06
0.059957 0.00011614 2.0947e-06
0.062955 9.5707e-05 1.7598e-06
0.066103 7.6758e-05 1.4428e-06
0.069408 6.4454e-05 1.2547e-06
0.072878 5.3231e-05 1.0744e-06
0.076522 4.2086e-05 8.9766e-07
0.080348 3.4165e-05 7.8072e-07
0.084365 2.7988e-05 6.7043e-07
0.088584 2.1061e-05 5.4693e-07
0.093013 1.9846e-05 5.0611e-07
0.097664 1.5427e-05 4.2713e-07
0.10255 1.2817e-05 3.7397e-07
0.10767 1.0036e-05 3.1997e-07
0.11306 8.7135e-06 2.9143e-07
0.11871 7.2182e-06 2.625e-07
0.12465 5.8001e-06 2.2679e-07
0.13088 5.1449e-06 2.1169e-07
0.13742 4.2037e-06 1.9876e-07
0.14429 3.4896e-06 1.8513e-07
0.15151 2.8837e-06 1.7613e-07
0.15908 2.2552e-06 1.6563e-07
0.16704 2.5073e-06 5.256e-07
0.17539 1.963e-06 6.293e-07
0.18416 1.5999e-06 1.018e-07
0.19337 1.5094e-06 2.64e-07
0.20304 1.375e-06 3.631e-07
0.21319 1.1011e-06 6.1751e-07
0.22385 1.1339e-06 2.4871e-07
0.23504 1.152e-06 2.3499e-07
0.24679 9.961e-07 2.4518e-07
0.25913 8.4831e-07 1.6429e-07
0.27209 9.6739e-07 4.1481e-07
0.28569 9.555e-07 3.5735e-07
0.29998 9.1549e-07 2.0772e-07
0.31497 8.6958e-07 1.6916e-07
0.33072 7.777e-07 2.2151e-07
0.34726 7.6687e-07 3.2246e-07
0.36462 8.1213e-07 2.3675e-07
0.38285 8.1898e-07 3.7039e-07
0.402 6.9664e-07 4.4157e-07
0.4221 7.6329e-07 3.4927e-07
0.4432 6.4668e-07 3.5155e-07
0.46536 4.4034e-07 2.3558e-07
0.48863 7.0814e-07 1.7267e-07
0.51306 8.9451e-07 5.4127e-07
0.53871 6.802e-07 2.9179e-07
0.56565 5.5878e-07 8.624e-08
0.58877 4.2338e-07 2.3214e-07
