0.018 3.69722938457e-06 3.35379990883e-09
0.019 3.53798508769e-06 3.20465062472e-09
0.02 3.386728639e-06 3.06740586784e-09
0.021 3.20969145654e-06 2.92553581222e-09
0.022 1.80288818626e-06 2.15086511072e-09
0.023 7.96708511999e-07 1.40421488473e-09
0.024 4.80296970236e-07 1.07198463429e-09
0.025 3.29485724342e-07 8.73862922385e-10
0.026 2.39270605082e-07 7.33596606413e-10
0.027 1.75606861117e-07 6.19699296824e-10
0.028 1.37769870706e-07 5.41645994393e-10
0.029 1.0631935629e-07 4.69915503703e-10
0.03 8.66203591262e-08 4.19180389728e-10
0.03 8.65216132519e-08 1.44610381842e-10
0.031 7.08893909708e-08 3.75028900919e-10
0.032 5.78832765597e-08 3.3535946351e-10
0.033 4.93773247526e-08 3.06703290551e-10
0.034 4.18039381396e-08 2.7959529528e-10
0.035 3.50528859915e-08 8.75982772205e-11
0.036 3.00669242628e-08 2.3312596939e-10
0.037 2.61062091157e-08 2.15547781944e-10
0.038 2.29165651753e-08 2.00475626275e-10
0.039 2.01484596362e-08 1.86687899214e-10
0.04 1.75967757338e-08 5.98332534944e-11
0.045 9.94301311849e-09 4.37754923555e-11
0.05 6.12799400074e-09 3.36972661265e-11
0.055 4.09652652724e-09 2.71674696526e-11
0.06 2.80722447691e-09 2.22697423939e-11
0.065 2.0216366618e-09 1.87720435286e-11
0.07 1.46045865437e-09 1.97574974333e-12
0.075 1.12136492953e-09 1.38778962111e-11
0.08 8.57629955159e-10 1.50686736217e-12
0.085 6.97110986599e-10 1.0909685658e-11
0.09 5.29456811898e-10 1.1818350178e-12
0.1 3.39193079554e-10 9.45366810042e-13
0.11 2.20323499024e-10 7.61776984951e-13
0.12 1.48301598065e-10 6.24955667673e-13
0.13 9.72519652859e-11 5.06081536148e-13
0.14 6.47878053175e-11 4.13063564094e-13
0.15 4.20023488189e-11 3.32588208888e-13
0.16 2.70359301242e-11 2.66833704323e-13
0.17 1.70179404551e-11 2.11701299024e-13
0.18 1.00627592539e-11 2.47125904043e-14
0.19 5.63051014862e-12 1.21771006343e-13
0.2 3.04143492096e-12 1.35862309798e-14
0.22 8.70602704655e-13 7.26891743233e-15
0.24 8.39589948846e-13 7.1382761522e-15
0.26 1.42033566379e-12 9.2844295627e-15
0.28 1.92242671821e-12 1.08015138437e-14
0.3 2.13120143441e-12 1.13729198795e-14
0.32 2.01485808239e-12 1.10581368593e-14
0.34 1.67899782672e-12 1.00944996361e-14
0.36 1.26132701365e-12 4.51173680192e-15
0.38 8.595570656e-13 7.22265859776e-15
0.4 5.1100552171e-13 2.87172404488e-15
0.42 3.05697164402e-13 4.30730311215e-15
0.44 1.28364638696e-13 1.43930425543e-15
0.48 4.28151101913e-14 8.31243842189e-16
0.52 5.76140005213e-14 9.64259495285e-16
0.56 6.53281440084e-14 1.02678630614e-15
0.6 5.97442660868e-14 9.81924335094e-16
0.64 4.88992777533e-14 8.88343911936e-16
0.68 4.51390362627e-14 8.53504959999e-16
0.72 4.46064698714e-14 8.48455043206e-16
0.76 4.80439438521e-14 8.80540292207e-16
0.8 4.88992777533e-14 8.88343911936e-16
