0.051793 0.00019816 3.77e-06
0.054383 0.00016257 3.0458e-06
0.057102 0.00013142 2.4635e-06
0.059957 0.00010775 2.0241e-06
0.062955 8.4423e-05 1.6536e-06
0.066103 6.9453e-05 1.376e-06
0.069408 5.6545e-05 1.1772e-06
0.072878 4.7108e-05 1.0138e-06
0.076522 3.5749e-05 8.2891e-07
0.080348 2.8306e-05 7.1159e-07
0.084365 2.1873e-05 5.9391e-07
0.088584 1.7499e-05 4.9888e-07
0.093013 1.3982e-05 4.2511e-07
0.097664 1.1778e-05 3.7353e-07
0.10255 1.0238e-05 3.3459e-07
0.10767 7.8185e-06 2.8271e-07
0.11306 6.1825e-06 2.4581e-07
0.11871 4.8162e-06 2.1471e-07
0.12465 3.6671e-06 1.8039e-07
0.13088 3.0222e-06 1.6254e-07
0.13742 2.5131e-06 1.5392e-07
0.14429 2.0753e-06 1.4272e-07
0.15151 1.9697e-06 1.4541e-07
0.15908 1.3265e-06 1.2705e-07
0.16704 1.1415e-06 3.92e-07
0.17539 1.128e-06 8.52e-08
0.18416 9.3985e-07 3.9617e-07
0.19337 8.6642e-07 1.7785e-07
0.20304 7.774e-07 2.8065e-07
0.21319 9.963e-07 4.0612e-07
0.22385 1.0467e-06 3.4384e-07
0.23504 7.9622e-07 2.8376e-07
0.24679 8.9645e-07 2.2092e-07
0.25913 9.5187e-07 3.4918e-07
0.27209 5.8865e-07 3.3083e-07
0.28569 5.3825e-07 2.7682e-07
0.29998 7.4218e-07 1.679e-07
0.31497 6.7418e-07 2.0612e-07
0.33072 6.4622e-07 3.3869e-07
0.34726 9.5487e-07 6.1275e-07
0.36462 6.6271e-07 3.251e-07
0.38285 6.6881e-07 2.0851e-07
0.402 7.7714e-07 2.9566e-07
0.4221 6.2203e-07 2.0503e-07
0.4432 5.5555e-07 3.0025e-07
0.46536 5.5648e-07 2.6812e-07
0.48863 5.3198e-07 2.7538e-07
0.51306 3.9749e-07 2.6417e-07
0.53871 8.4949e-07 3.9303e-07
0.56565 6.9699e-07 2.3217e-07
0.58877 7.0584e-07 3.917e-07
